LOAN_ID,CIF_NO,PRODUCTFLAG,BRANCH_ID,EMPID,STATUS,DISBURSAL_DATE,EMI_END_DATE,AMOUNT_FIN,RATE_OF_INTEREST,DPD,EMI_OVERDUE,PRINCIPAL_OUTSTANDING
900264,700174,AL,23,2023,CLOSED,2021-11-26,2024-07-26,544000.0,9.69,0,0,0.0
900265,700175,PL,3,2110,CLOSED,2025-02-06,2026-08-06,868500.0,18.89,0,0,0.0
900266,700175,CL,1,2032,CLOSED,2021-11-24,2022-08-24,104900.0,16.89,0,0,0.0
900267,700176,MFI,23,2069,CLOSED,2023-08-31,2024-04-30,17900.0,20.27,0,0,0.0
900268,700177,MFI,1,2032,ACTIVE,2024-08-25,2025-05-25,90200.0,19.61,143,4,41717.12
900269,700178,TWL,18,2040,CLOSED,2025-03-20,2026-09-20,162500.0,13.66,0,0,0.0
900270,700179,TWL,23,2069,CLOSED,2022-09-01,2023-09-01,165800.0,12.12,0,0,0.0
900271,700180,AL,21,2008,ACTIVE,2021-09-24,2025-01-24,446800.0,11.78,31,1,13428.42
900272,700181,TWL,18,2040,CLOSED,2023-06-09,2025-04-09,174000.0,14.35,0,0,0.0
900273,700181,AL,15,2073,ACTIVE,2024-06-11,2026-05-11,770200.0,11.41,127,4,146267.82
900274,700182,PL,7,2010,CLOSED,2025-07-20,2027-03-20,1001200.0,17.92,0,0,0.0
900275,700183,TWL,20,2065,CLOSED,2025-02-17,2026-12-17,122800.0,12.7,0,0,0.0
900276,700183,GL,19,2002,CLOSED,2022-11-02,2023-10-02,1489900.0,8.7,0,0,0.0
900277,700183,CL,20,2031,ACTIVE,2023-09-29,2024-07-29,500000.0,14.85,121,4,207407.44
900278,700184,PL,3,2052,ACTIVE,2023-12-22,2025-10-22,497900.0,16.48,7,1,26019.19
900279,700184,MFI,3,2097,ACTIVE,2021-07-16,2022-04-16,36500.0,21.06,33,1,4343.45
900280,700184,CL,10,2045,CLOSED,2022-04-30,2022-10-30,118400.0,15.31,0,0,0.0
900281,700184,TWL,1,2032,CLOSED,2024-11-07,2026-09-07,252200.0,13.23,0,0,0.0
900282,700185,CL,5,2014,CLOSED,2025-06-27,2026-10-27,56500.0,13.86,0,0,0.0
900283,700186,EL,4,2091,CLOSED,2024-11-02,2027-09-02,2891200.0,10.95,0,0,0.0
900284,700187,CL,11,2030,CLOSED,2024-12-15,2026-06-15,158000.0,15.35,0,0,0.0
900285,700187,TWL,20,2080,CLOSED,2024-08-10,2026-07-10,113100.0,13.47,0,0,0.0
900286,700187,GL,16,2024,ACTIVE,2025-01-13,2025-07-13,535900.0,8.83,14,1,90961.67
900287,700188,MFI,15,2015,CLOSED,2025-01-10,2025-12-10,76900.0,19.94,0,0,0.0
900288,700188,BL,16,2037,CLOSED,2025-02-23,2027-01-23,1628600.0,15.65,0,0,0.0
900289,700189,PL,5,2003,CLOSED,2025-01-25,2026-11-25,71200.0,14.66,0,0,0.0
900290,700189,AL,10,2045,CLOSED,2024-06-04,2027-11-04,2843800.0,10.59,0,0,0.0
900291,700190,EL,8,2034,CLOSED,2019-12-20,2022-03-20,168100.0,11.11,0,0,0.0
900292,700191,HL,1,2020,ACTIVE,2018-06-08,2025-04-08,6460800.0,8.88,203,6,616224.78
900293,700191,GL,13,2094,CLOSED,2025-11-12,2026-11-12,1533600.0,8.6,0,0,0.0
900294,700191,PL,13,2029,CLOSED,2018-05-26,2019-07-26,1365800.0,14.91,0,0,0.0
900295,700192,MFI,4,2115,CLOSED,2023-02-28,2023-10-28,11000.0,21.65,0,0,0.0
900296,700193,MFI,5,2099,CLOSED,2023-01-05,2023-11-05,65500.0,20.68,0,0,0.0
900297,700193,CL,5,2035,CLOSED,2024-08-03,2025-04-03,259300.0,14.76,0,0,0.0
900298,700193,CL,6,2044,CLOSED,2018-04-28,2019-05-28,413300.0,14.49,0,0,0.0
900299,700194,PL,11,2048,CLOSED,2025-07-24,2027-05-24,918000.0,15.65,0,0,0.0
900300,700195,TWL,5,2003,CLOSED,2025-06-27,2026-11-27,278900.0,11.79,0,0,0.0
900301,700196,AL,3,2117,CLOSED,2020-04-17,2023-09-17,110800.0,10.81,0,0,0.0
900302,700196,CL,1,2049,CLOSED,2024-10-11,2025-07-11,12400.0,14.98,0,0,0.0
900303,700197,TWL,4,2090,CLOSED,2024-03-27,2025-11-27,36900.0,15.2,0,0,0.0
900304,700197,CL,3,2097,CLOSED,2020-02-29,2021-05-29,493300.0,17.72,0,0,0.0
900305,700198,EL,17,2060,ACTIVE,2023-04-07,2026-05-07,2736700.0,11.01,306,10,833027.75
900306,700198,BL,2,2062,CLOSED,2022-01-11,2024-08-11,3556800.0,18.73,0,0,0.0
900307,700198,HL,18,2103,CLOSED,2024-12-29,2028-06-29,5748900.0,10.68,0,0,0.0
900308,700199,GL,10,2045,ACTIVE,2023-12-08,2024-08-08,1971400.0,8.19,78,2,502951.96
900309,700199,CL,3,2084,CLOSED,2024-09-30,2025-07-30,124900.0,14.31,0,0,0.0
900310,700199,TWL,19,2002,CLOSED,2023-06-18,2025-04-18,71000.0,12.42,0,0,0.0
900311,700199,EL,20,2031,ACTIVE,2025-08-14,2030-01-14,2116400.0,9.61,108,3,145153.44
900312,700200,TWL,21,2088,ACTIVE,2019-12-02,2021-12-02,56900.0,13.39,42,2,5341.56
900313,700200,CL,4,2025,CLOSED,2022-06-27,2023-04-27,310100.0,15.47,0,0,0.0
900314,700200,PL,21,2066,CLOSED,2024-07-23,2026-01-23,199300.0,16.58,0,0,0.0
900315,700201,MFI,5,2003,ACTIVE,2024-11-23,2025-09-23,60100.0,19.55,34,1,6456.38
900316,700201,CL,6,2044,ACTIVE,2024-06-12,2025-05-12,16900.0,13.68,30,1,1624.91
900317,700201,PL,5,2099,CLOSED,2024-04-29,2025-12-29,358800.0,13.53,0,0,0.0
900318,700202,AL,15,2015,CLOSED,2023-05-26,2025-12-26,813300.0,10.95,0,0,0.0
900319,700202,PL,8,2076,CLOSED,2025-03-22,2026-07-22,1416000.0,15.16,0,0,0.0
900320,700203,LAP,3,2067,ACTIVE,2025-07-13,2030-11-13,4968600.0,12.3,95,3,312314.05
900321,700203,AL,2,2118,CLOSED,2025-04-23,2026-04-23,1461800.0,11.36,0,0,0.0
900322,700204,GL,25,2013,CLOSED,2022-05-28,2023-04-28,1583700.0,7.89,0,0,0.0
900323,700205,CL,9,2046,ACTIVE,2023-11-03,2024-12-03,22100.0,15.83,48,1,1836.86
900324,700206,PL,2,2104,CLOSED,2022-04-20,2023-12-20,764600.0,19.93,0,0,0.0
900325,700207,MFI,6,2044,CLOSED,2023-01-11,2024-01-11,16400.0,18.16,0,0,0.0
900326,700208,EL,24,2016,CLOSED,2025-06-22,2029-11-22,2509500.0,11.43,0,0,0.0
900327,700209,CL,25,2011,CLOSED,2025-04-08,2026-09-08,32700.0,14.45,0,0,0.0
900328,700210,GL,24,2063,CLOSED,2025-12-08,2026-09-08,1424900.0,7.9,0,0,0.0
900329,700211,EL,18,2103,CLOSED,2024-09-01,2026-09-01,1743000.0,10.06,0,0,0.0
900330,700212,TWL,16,2037,ACTIVE,2023-08-15,2025-04-15,74400.0,15.01,256,8,31995.26
900331,700213,AL,4,2090,ACTIVE,2024-01-03,2025-01-03,623800.0,9.92,9,1,54369.27
900332,700213,PL,2,2106,CLOSED,2024-10-26,2026-09-26,403800.0,13.8,0,0,0.0
900333,700214,AL,8,2034,CLOSED,2025-10-19,2028-02-19,2953800.0,12.28,0,0,0.0
900334,700215,HL,23,2023,CLOSED,2025-10-05,2028-12-05,1562300.0,10.58,0,0,0.0
900335,700216,EL,13,2054,ACTIVE,2020-11-12,2023-04-12,100500.0,9.94,78,2,7729.17
900336,700217,TWL,6,2053,ACTIVE,2025-04-23,2026-08-23,262600.0,12.25,43,1,17692.16
900337,700218,LAP,10,2095,CLOSED,2019-12-11,2025-10-11,10167400.0,10.9,0,0,0.0
900338,700218,PL,9,2046,ACTIVE,2020-05-19,2021-06-19,398300.0,15.35,249,8,252842.67
900339,700219,CL,24,2063,CLOSED,2024-11-06,2026-01-06,273200.0,16.55,0,0,0.0
900340,700219,PL,5,2102,CLOSED,2025-06-14,2027-02-14,72000.0,18.55,0,0,0.0
900341,700220,PL,25,2013,CLOSED,2021-04-23,2022-11-23,60100.0,14.16,0,0,0.0
900342,700220,PL,25,2068,ACTIVE,2019-01-07,2020-06-07,944300.0,14.07,4,3,180522.55
900343,700221,BL,12,2096,CLOSED,2025-03-28,2029-03-28,444100.0,17.38,0,0,0.0
900344,700221,AL,5,2014,ACTIVE,2024-11-19,2027-10-19,337000.0,11.43,11,1,11260.65
900345,700221,GL,13,2007,CLOSED,2020-07-07,2021-02-07,59600.0,9.31,0,0,0.0
900346,700222,CL,21,2008,ACTIVE,2023-11-01,2025-02-01,32000.0,15.15,38,2,4622.49
900347,700223,HL,24,2089,CLOSED,2019-01-18,2024-02-18,938000.0,10.28,0,0,0.0
900348,700223,AL,24,2016,ACTIVE,2020-05-06,2023-06-06,662900.0,11.74,313,10,203307.27
900349,700224,GL,2,2105,CLOSED,2025-03-10,2025-10-10,420800.0,9.16,0,0,0.0
900350,700225,GL,20,2056,CLOSED,2020-10-29,2021-10-29,267000.0,8.4,0,0,0.0
900351,700226,GL,15,2015,CLOSED,2021-11-09,2022-07-09,19000.0,8.88,0,0,0.0
900352,700227,GL,8,2038,CLOSED,2019-09-26,2020-05-26,1124400.0,8.7,0,0,0.0
900353,700228,PL,3,2021,CLOSED,2019-12-31,2020-12-31,304400.0,17.18,0,0,0.0
900354,700228,PL,14,2009,ACTIVE,2021-08-09,2023-01-09,163800.0,17.07,114,3,31835.82
900355,700229,BL,4,2090,ACTIVE,2025-02-06,2027-03-06,1392100.0,17.56,17,1,65926.43
900356,700230,CL,24,2063,ACTIVE,2019-05-29,2020-02-29,328600.0,14.78,45,1,38324.25
900357,700231,PL,24,2089,CLOSED,2018-07-19,2020-04-19,784700.0,16.23,0,0,0.0
900358,700232,GL,1,2004,CLOSED,2022-06-27,2023-01-27,1995100.0,8.64,0,0,0.0
900359,700233,PL,22,2019,CLOSED,2025-10-23,2027-01-23,823200.0,15.92,0,0,0.0
900360,700233,HL,19,2116,CLOSED,2025-05-27,2031-12-27,2044800.0,9.59,0,0,0.0
900361,700234,BL,24,2063,ACTIVE,2020-10-13,2025-07-13,3839200.0,14.8,10,1,93031.36
900362,700234,EL,16,2027,CLOSED,2022-10-19,2026-11-19,1538900.0,8.68,0,0,0.0
900363,700235,PL,16,2078,CLOSED,2019-01-23,2020-05-23,1020400.0,16.66,0,0,0.0
900364,700236,MFI,7,2079,CLOSED,2020-11-13,2021-07-13,66100.0,21.3,0,0,0.0
900365,700237,TWL,8,2076,ACTIVE,2025-05-24,2026-07-24,87300.0,14.85,40,1,6746.39
900366,700237,MFI,8,2038,CLOSED,2025-07-23,2026-06-23,90900.0,22.85,0,0,0.0
900367,700238,LAP,15,2012,ACTIVE,2021-06-29,2023-10-29,14742900.0,12.07,54,1,600736.19
900368,700238,BL,3,2052,ACTIVE,2022-12-01,2025-04-01,3050100.0,18.29,15,1,132619.13
900369,700239,EL,18,2077,CLOSED,2025-01-30,2029-01-30,979100.0,10.17,0,0,0.0
900370,700240,PL,7,2079,ACTIVE,2025-04-06,2026-04-06,279100.0,14.6,42,2,49374.0
900371,700241,EL,2,2104,ACTIVE,2024-12-10,2027-05-10,1867100.0,10.25,35,1,72340.97
900372,700241,PL,21,2036,ACTIVE,2022-09-19,2023-10-19,64500.0,17.35,126,4,21142.68
900373,700242,CL,6,2044,ACTIVE,2021-10-07,2022-06-07,154600.0,14.88,33,1,20168.74
900374,700243,TWL,6,2053,CLOSED,2025-09-12,2027-03-12,66300.0,12.21,0,0,0.0
900375,700243,PL,5,2035,ACTIVE,2023-12-23,2025-11-23,283500.0,14.67,343,11,145475.91
900376,700244,EL,11,2075,CLOSED,2019-02-24,2022-05-24,673900.0,10.1,0,0,0.0
900377,700244,CL,9,2006,ACTIVE,2024-01-18,2025-06-18,164800.0,14.96,32,1,10684.51
900378,700244,TWL,11,2048,CLOSED,2025-01-03,2026-04-03,293600.0,13.0,0,0,0.0
900379,700245,AL,21,2066,ACTIVE,2024-09-29,2027-02-28,1502400.0,11.08,33,1,58747.11
900380,700245,AL,3,2084,CLOSED,2023-10-29,2026-07-29,2531100.0,11.61,0,0,0.0
900381,700246,BL,20,2056,ACTIVE,2019-11-07,2020-11-07,208000.0,15.86,28,1,18612.25
900382,700247,BL,21,2008,CLOSED,2025-03-12,2026-12-12,3598200.0,16.82,0,0,0.0
900383,700247,EL,21,2088,CLOSED,2024-12-13,2027-02-13,2932000.0,9.77,0,0,0.0
900384,700248,TWL,23,2041,ACTIVE,2021-04-07,2022-09-07,95700.0,12.44,40,1,6105.78
900385,700248,PL,4,2085,ACTIVE,2024-09-15,2025-10-15,1262200.0,15.18,234,7,705209.13
900386,700248,MFI,15,2012,CLOSED,2018-05-13,2018-11-13,5200.0,20.59,0,0,0.0
900387,700249,PL,23,2023,ACTIVE,2018-11-14,2020-10-14,525100.0,13.41,33,1,25729.09
900388,700250,HL,2,2105,CLOSED,2020-10-29,2027-10-29,979400.0,8.63,0,0,0.0
900389,700251,AL,2,2108,ACTIVE,2024-04-12,2028-01-12,2350400.0,11.08,41,1,63482.59
900390,700252,MFI,15,2012,ACTIVE,2024-06-05,2025-06-05,55100.0,21.45,43,2,10015.62
900391,700253,PL,4,2085,ACTIVE,2025-06-12,2027-01-12,812200.0,15.54,122,4,187865.23
900392,700254,MFI,12,2017,CLOSED,2022-12-18,2023-12-18,84600.0,22.76,0,0,0.0
900393,700254,PL,21,2008,CLOSED,2023-03-12,2025-01-12,292800.0,18.63,0,0,0.0
900394,700255,BL,24,2089,CLOSED,2024-03-04,2025-10-04,3580400.0,17.46,0,0,0.0
900395,700255,HL,3,2097,CLOSED,2023-11-02,2029-09-02,4168800.0,9.76,0,0,0.0
900396,700256,PL,17,2051,CLOSED,2021-11-27,2022-11-27,1375700.0,18.95,0,0,0.0
900397,700256,EL,15,2012,CLOSED,2021-07-26,2025-06-26,1500700.0,10.8,0,0,0.0
900398,700256,CL,16,2024,ACTIVE,2024-02-16,2025-04-16,209700.0,17.05,34,1,16390.6
900399,700257,GL,9,2046,ACTIVE,2018-03-20,2019-01-20,22700.0,10.66,70,2,4702.01
900400,700258,CL,23,2005,CLOSED,2023-05-11,2024-09-11,140400.0,13.19,0,0,0.0
900401,700258,CL,23,2069,CLOSED,2018-04-06,2018-11-06,64000.0,13.64,0,0,0.0
900402,700258,PL,23,2069,CLOSED,2020-09-09,2022-06-09,1179200.0,13.58,0,0,0.0
900403,700259,MFI,18,2098,CLOSED,2025-01-02,2025-12-02,54000.0,22.56,0,0,0.0
900404,700260,TWL,22,2093,CLOSED,2024-02-26,2026-01-26,78100.0,13.34,0,0,0.0
900405,700261,PL,25,2068,CLOSED,2022-05-05,2023-07-05,52700.0,14.31,0,0,0.0
900406,700261,EL,25,2013,CLOSED,2024-04-25,2028-03-25,238500.0,9.28,0,0,0.0
900407,700261,CL,25,2061,CLOSED,2022-02-23,2023-06-23,228200.0,14.38,0,0,0.0
900408,700262,CL,20,2080,CLOSED,2021-04-03,2022-10-03,65900.0,16.36,0,0,0.0
900409,700262,PL,18,2040,CLOSED,2022-07-01,2024-01-01,56700.0,18.57,0,0,0.0
900410,700262,PL,14,2100,CLOSED,2022-08-05,2023-10-05,924200.0,18.49,0,0,0.0
900411,700263,EL,5,2099,ACTIVE,2024-08-20,2026-08-20,81600.0,8.9,35,1,3696.71
900412,700263,EL,12,2017,ACTIVE,2025-08-31,2030-06-30,2844400.0,9.05,5,1,60273.82
900413,700264,AL,21,2113,ACTIVE,2024-07-20,2027-12-20,353300.0,11.31,53,1,10331.63
900414,700264,TWL,21,2113,CLOSED,2021-08-15,2023-05-15,30900.0,13.79,0,0,0.0
900415,700264,CL,22,2022,CLOSED,2025-01-17,2026-07-17,153400.0,15.74,0,0,0.0
900416,700265,GL,20,2065,CLOSED,2025-09-03,2026-06-03,795300.0,9.25,0,0,0.0
900417,700266,BL,20,2080,CLOSED,2025-06-15,2026-10-15,1544500.0,19.05,0,0,0.0
900418,700266,GL,20,2080,CLOSED,2024-10-21,2025-10-21,1522400.0,9.84,0,0,0.0
900419,700266,CL,16,2078,ACTIVE,2022-08-29,2023-10-29,201400.0,16.79,49,1,15720.77
900420,700267,CL,22,2093,ACTIVE,2023-12-20,2025-05-20,344000.0,16.56,34,3,66672.3
900421,700267,AL,22,2019,ACTIVE,2019-08-28,2021-06-28,1287300.0,12.18,26,2,129199.34
900422,700268,AL,19,2116,ACTIVE,2025-06-05,2027-05-05,808600.0,11.01,40,2,77248.81
900423,700269,BL,10,2095,ACTIVE,2020-07-06,2025-06-06,181500.0,17.61,1,1,4552.21
900424,700270,GL,6,2092,CLOSED,2025-02-14,2025-08-14,953500.0,9.09,0,0,0.0
900425,700270,MFI,3,2052,CLOSED,2024-12-08,2025-11-08,27200.0,21.35,0,0,0.0
900426,700271,TWL,20,2065,CLOSED,2020-08-19,2021-09-19,112200.0,12.63,0,0,0.0
900427,700271,TWL,3,2067,CLOSED,2021-12-08,2023-07-08,126200.0,12.34,0,0,0.0
900428,700272,GL,24,2063,ACTIVE,2025-09-06,2026-04-06,1492900.0,8.98,29,1,218071.05
900429,700273,PL,10,2045,ACTIVE,2020-10-04,2022-09-04,675700.0,13.72,20,1,33197.23
900430,700274,MFI,9,2046,ACTIVE,2018-06-06,2019-03-06,98100.0,21.59,60,2,23180.26
900431,700275,EL,19,2109,CLOSED,2025-10-31,2029-10-31,320800.0,10.42,0,0,0.0
900432,700275,TWL,19,2002,ACTIVE,2024-10-10,2026-07-10,269500.0,14.12,54,1,14389.78
900433,700276,CL,10,2045,ACTIVE,2024-10-01,2025-10-01,436000.0,14.9,25,1,38849.67
900434,700276,AL,20,2031,ACTIVE,2024-01-31,2025-09-30,151600.0,10.76,312,10,79180.98
900435,700277,LAP,11,2064,CLOSED,2025-09-12,2027-10-12,8386800.0,10.63,0,0,0.0
900436,700278,PL,13,2029,CLOSED,2018-05-09,2019-11-09,1212400.0,13.25,0,0,0.0
900437,700279,CL,1,2020,ACTIVE,2022-01-15,2023-06-15,293200.0,14.18,21,3,56085.44
900438,700280,GL,13,2094,ACTIVE,2021-05-24,2022-03-24,25000.0,10.32,307,10,25000.0
900439,700281,TWL,22,2022,ACTIVE,2021-02-12,2022-08-12,204300.0,12.42,38,2,24614.26
900440,700281,EL,9,2046,CLOSED,2023-12-26,2028-03-26,457600.0,9.4,0,0,0.0
900441,700282,GL,20,2056,CLOSED,2024-04-28,2025-02-28,1312500.0,8.02,0,0,0.0
900442,700283,CL,22,2019,ACTIVE,2023-07-30,2024-03-30,95500.0,14.71,115,3,36907.56
900443,700283,CL,10,2095,ACTIVE,2024-11-16,2025-10-16,42300.0,14.84,7,2,8122.28
900444,700284,TWL,18,2120,CLOSED,2024-06-10,2026-04-10,165600.0,13.85,0,0,0.0
900445,700285,GL,25,2013,CLOSED,2022-05-15,2023-05-15,13700.0,8.57,0,0,0.0
900446,700286,PL,25,2061,CLOSED,2020-06-08,2022-05-08,51800.0,19.0,0,0,0.0
900447,700287,TWL,23,2041,CLOSED,2023-07-05,2025-01-05,64300.0,14.96,0,0,0.0
900448,700288,MFI,21,2036,CLOSED,2025-11-03,2026-09-03,39800.0,21.47,0,0,0.0
900449,700288,TWL,16,2027,CLOSED,2019-11-17,2021-05-17,30100.0,13.67,0,0,0.0
900450,700288,GL,19,2116,CLOSED,2024-10-07,2025-08-07,1623100.0,9.22,0,0,0.0
900451,700288,MFI,25,2011,CLOSED,2023-07-09,2024-04-09,34400.0,21.57,0,0,0.0
900452,700289,GL,11,2048,CLOSED,2019-01-24,2019-12-24,19000.0,8.52,0,0,0.0
900453,700290,BL,8,2038,ACTIVE,2018-05-13,2022-10-13,2096700.0,16.97,45,1,55699.41
900454,700290,PL,17,2060,ACTIVE,2025-03-17,2026-05-17,878100.0,15.88,283,9,582871.21
900455,700290,PL,8,2114,CLOSED,2018-10-18,2020-06-18,625400.0,16.12,0,0,0.0
900456,700291,GL,7,2112,CLOSED,2023-11-29,2024-05-29,672000.0,8.04,0,0,0.0
900457,700292,AL,19,2109,CLOSED,2022-10-10,2026-07-10,1489000.0,10.7,0,0,0.0
900458,700292,PL,25,2011,ACTIVE,2025-05-12,2027-04-12,51200.0,15.1,39,1,2545.59
900459,700293,MFI,4,2025,CLOSED,2019-08-27,2020-03-27,89100.0,21.75,0,0,0.0
900460,700293,BL,4,2025,CLOSED,2024-01-04,2026-02-04,501400.0,18.2,0,0,0.0
900461,700294,EL,20,2056,ACTIVE,2021-05-31,2026-05-31,2515500.0,9.57,112,3,156250.04
900462,700295,AL,12,2086,ACTIVE,2020-10-03,2022-06-03,1311800.0,11.77,248,8,555625.66
900463,700296,BL,5,2035,CLOSED,2024-08-17,2027-05-17,1381600.0,15.68,0,0,0.0
900464,700297,GL,21,2036,CLOSED,2024-01-09,2025-01-09,670100.0,9.34,0,0,0.0
900465,700297,BL,22,2022,ACTIVE,2024-08-15,2027-05-15,2137700.0,17.86,139,4,317904.85
900466,700298,GL,23,2069,CLOSED,2020-06-13,2021-01-13,648700.0,9.24,0,0,0.0
900467,700298,EL,23,2069,CLOSED,2025-05-06,2029-06-06,1264400.0,10.41,0,0,0.0
900468,700299,CL,23,2069,ACTIVE,2022-08-13,2023-03-13,416700.0,18.05,47,1,62227.66
900469,700299,PL,23,2041,ACTIVE,2019-01-25,2020-11-25,62800.0,21.02,42,1,3404.79
900470,700300,GL,1,2032,CLOSED,2018-03-08,2018-10-08,959500.0,8.12,0,0,0.0
900471,700301,CL,24,2063,ACTIVE,2021-02-14,2022-02-14,108300.0,15.82,33,3,28691.0
900472,700302,GL,25,2068,ACTIVE,2025-12-29,2026-08-29,1733100.0,10.57,13,1,223345.02
900473,700302,PL,25,2013,CLOSED,2025-06-12,2027-01-12,90300.0,20.57,0,0,0.0
900474,700303,BL,13,2094,CLOSED,2025-04-02,2028-06-02,2947900.0,19.32,0,0,0.0
900475,700304,GL,4,2025,CLOSED,2024-11-24,2025-05-24,762500.0,9.25,0,0,0.0
900476,700305,GL,10,2071,ACTIVE,2025-11-02,2026-09-02,424000.0,8.23,32,1,43715.94
900477,700305,BL,10,2071,ACTIVE,2025-09-15,2026-10-15,3080200.0,16.22,41,1,256491.55
900478,700305,PL,21,2113,ACTIVE,2023-11-12,2025-01-12,1173700.0,14.14,282,9,776434.64
900479,700306,HL,3,2021,CLOSED,2025-09-22,2031-05-22,655700.0,9.58,0,0,0.0
900480,700307,PL,7,2087,CLOSED,2021-11-24,2023-06-24,1146200.0,14.9,0,0,0.0
900481,700307,BL,24,2047,CLOSED,2020-12-10,2024-01-10,3570600.0,16.69,0,0,0.0
900482,700308,PL,24,2016,ACTIVE,2023-01-27,2024-07-27,149300.0,18.4,44,1,9410.4
900483,700309,BL,7,2079,CLOSED,2022-10-12,2024-09-12,1829000.0,18.92,0,0,0.0
900484,700310,PL,6,2053,CLOSED,2022-06-22,2024-06-22,1032500.0,14.42,0,0,0.0
900485,700311,EL,23,2041,CLOSED,2019-06-30,2024-03-30,51200.0,9.56,0,0,0.0
900486,700311,MFI,6,2053,ACTIVE,2022-10-26,2023-04-26,91400.0,20.6,4,1,15888.82
900487,700312,PL,24,2016,CLOSED,2024-08-12,2026-06-12,794600.0,15.92,0,0,0.0
900488,700312,CL,18,2120,ACTIVE,2022-06-23,2023-06-23,154700.0,15.38,64,2,27452.54
900489,700313,TWL,9,2001,CLOSED,2024-01-09,2025-03-09,206600.0,11.27,0,0,0.0
900490,700313,PL,10,2101,ACTIVE,2018-05-30,2019-10-30,285100.0,13.3,82,2,36379.28
900491,700314,GL,13,2094,CLOSED,2025-02-18,2025-09-18,105600.0,9.95,0,0,0.0
900492,700314,AL,21,2113,ACTIVE,2023-04-19,2026-01-19,1080600.0,11.48,40,1,37977.62
900493,700315,LAP,15,2074,ACTIVE,2025-09-30,2032-01-30,1476800.0,11.43,27,1,27136.09
900494,700316,BL,25,2013,CLOSED,2025-10-31,2026-11-30,2815900.0,15.5,0,0,0.0
900495,700317,CL,17,2051,CLOSED,2020-09-02,2021-05-02,64400.0,12.82,0,0,0.0
900496,700318,PL,25,2013,ACTIVE,2023-10-30,2024-10-30,75300.0,15.77,13,1,6735.33
900497,700318,PL,25,2068,CLOSED,2025-09-25,2027-04-25,362600.0,15.97,0,0,0.0
900498,700319,BL,10,2071,CLOSED,2022-05-03,2026-05-03,1269100.0,14.95,0,0,0.0
900499,700320,EL,21,2036,ACTIVE,2025-05-17,2029-06-17,2898000.0,10.68,13,1,72586.01
900500,700320,PL,10,2071,CLOSED,2023-11-24,2025-04-24,1171900.0,17.2,0,0,0.0
900501,700321,GL,14,2082,ACTIVE,2022-10-22,2023-09-22,1769600.0,8.47,36,2,332011.79
900502,700322,GL,24,2047,CLOSED,2024-01-06,2024-09-06,1135100.0,9.19,0,0,0.0
900503,700322,PL,13,2107,CLOSED,2024-08-04,2026-07-04,1045400.0,16.14,0,0,0.0
900504,700323,MFI,14,2100,CLOSED,2023-06-09,2024-02-09,13400.0,23.17,0,0,0.0
900505,700324,GL,9,2046,ACTIVE,2018-04-12,2018-10-12,643800.0,8.85,54,1,109280.7
900506,700324,EL,9,2006,CLOSED,2022-05-02,2025-11-02,1393900.0,9.95,0,0,0.0
900507,700325,EL,12,2017,CLOSED,2019-12-21,2024-01-21,486800.0,9.28,0,0,0.0
900508,700326,CL,16,2024,ACTIVE,2024-05-10,2025-05-10,202600.0,14.98,30,2,35895.31
900509,700326,MFI,16,2024,ACTIVE,2022-08-02,2023-02-02,80900.0,21.44,15,2,27927.21
900510,700327,MFI,14,2009,ACTIVE,2022-11-10,2023-05-10,83400.0,21.42,35,1,14521.99
900511,700328,PL,15,2073,CLOSED,2020-03-27,2021-11-27,1180000.0,12.99,0,0,0.0
900512,700329,GL,7,2079,CLOSED,2024-07-17,2025-02-17,1463900.0,9.73,0,0,0.0
900513,700330,EL,24,2089,ACTIVE,2019-01-29,2022-11-29,1905600.0,10.87,18,1,50382.81
900514,700331,EL,10,2071,ACTIVE,2025-05-07,2029-04-07,2159600.0,10.52,97,3,165868.49
900515,700331,BL,21,2066,CLOSED,2025-06-11,2029-10-11,3439100.0,17.89,0,0,0.0
900516,700332,TWL,7,2010,CLOSED,2025-05-04,2027-05-04,114000.0,14.63,0,0,0.0
900517,700333,GL,12,2086,CLOSED,2021-01-01,2022-01-01,767700.0,7.94,0,0,0.0
900518,700333,CL,21,2008,ACTIVE,2019-06-29,2020-04-29,284600.0,13.33,275,9,257533.84
900519,700334,TWL,23,2041,ACTIVE,2023-09-16,2025-05-16,249000.0,12.43,12,1,13706.28
900520,700334,BL,23,2005,ACTIVE,2021-10-07,2023-02-07,4747300.0,16.5,51,1,328056.0
900521,700335,HL,23,2005,CLOSED,2025-07-20,2031-06-20,5926000.0,10.37,0,0,0.0
900522,700335,TWL,7,2010,CLOSED,2025-06-20,2026-07-20,92000.0,14.13,0,0,0.0
900523,700335,GL,8,2114,CLOSED,2025-05-28,2025-11-28,407100.0,9.89,0,0,0.0
900524,700336,BL,19,2111,ACTIVE,2021-08-02,2025-04-02,2170400.0,17.6,11,2,131680.66
900525,700337,LAP,18,2103,CLOSED,2019-10-26,2023-02-26,3239500.0,9.0,0,0,0.0
900526,700338,CL,22,2026,CLOSED,2023-12-24,2024-09-24,341200.0,15.68,0,0,0.0
900527,700339,MFI,5,2003,CLOSED,2025-03-04,2026-02-04,43800.0,21.78,0,0,0.0
900528,700339,PL,5,2014,CLOSED,2021-06-22,2023-02-22,1156400.0,17.55,0,0,0.0
