NPA_ID,LOAN_ID,AS_OF_DATE,NPA_CATEGORY,DPD_AS_OF_DATE,PROVISION_AMT
2205,904916,2026-07-25,WRITE_OFF,365,99999.99999
2206,906568,2026-07-25,REGULAR,43,48.40328
2207,907045,2026-07-25,REGULAR,23,267.8886
2208,902429,2026-07-25,REGULAR,37,439.92675
2209,903589,2026-07-25,REGULAR,2,282.9608
2210,900273,2026-07-25,NPA,127,32763.99168
2211,907575,2026-07-25,REGULAR,8,199.2659
2212,905314,2026-07-25,NPA,197,99999.99999
2213,907695,2026-07-25,REGULAR,12,376.27382
2214,904296,2026-07-25,REGULAR,33,11.02398
2215,902490,2026-07-25,REGULAR,18,219.4796
2216,905150,2026-07-25,NPA,265,91106.285
2217,906393,2026-07-25,NPA,365,99999.99999
2218,906415,2026-07-25,REGULAR,47,84.49603
2219,906458,2026-07-25,REGULAR,44,14.28758
2220,900726,2026-07-25,NPA,137,3027.9546
2221,904769,2026-07-25,REGULAR,30,370.52902
2222,906085,2026-07-25,REGULAR,33,200.84162
2223,904764,2026-07-25,NPA,183,6800.44848
2224,902708,2026-07-25,REGULAR,67,734.9515
2225,903227,2026-07-25,REGULAR,17,16.89745
2226,904853,2026-07-25,REGULAR,44,262.61827
2227,904767,2026-07-25,REGULAR,9,34.8356
2228,907522,2026-07-25,NPA,278,99999.99999
2229,903267,2026-07-25,REGULAR,10,137.92735
2230,905262,2026-07-25,REGULAR,28,20.24098
2231,907259,2026-07-25,WRITE_OFF,365,99999.99999
2232,903559,2026-07-25,REGULAR,43,16.0922
2233,907920,2026-07-25,NPA,213,99999.99999
2234,901670,2026-07-25,NPA,292,99999.99999
2235,906207,2026-07-25,REGULAR,55,3.69815
2236,907115,2026-07-25,REGULAR,36,138.0259
2237,903114,2026-07-25,REGULAR,33,152.42163
2238,903299,2026-07-25,REGULAR,47,37.1937
2239,902478,2026-07-25,REGULAR,32,513.72735
2240,906619,2026-07-25,NPA,227,47739.10128
2241,906829,2026-07-25,REGULAR,46,4.5192
2242,906221,2026-07-25,REGULAR,41,75.3235
2243,901245,2026-07-25,REGULAR,27,140.11222
2244,900166,2026-07-25,WRITE_OFF,365,99999.99999
2245,900109,2026-07-25,NPA,220,99999.99999
2246,906211,2026-07-25,NPA,319,99999.99999
2247,904293,2026-07-25,REGULAR,14,922.2697
2248,901055,2026-07-25,REGULAR,40,98.85032
2249,905030,2026-07-25,REGULAR,41,308.60098
2250,905090,2026-07-25,REGULAR,16,63.00842
2251,905931,2026-07-25,REGULAR,47,47.20185
2252,900969,2026-07-25,NPA,199,18498.83744
2253,903682,2026-07-25,NPA,272,91375.31686
2254,907551,2026-07-25,NPA,284,84803.49816
2255,906281,2026-07-25,NPA,262,87137.07002
2256,906016,2026-07-25,REGULAR,37,93.78728
2257,901608,2026-07-25,NPA,195,16492.4352
2258,902820,2026-07-25,REGULAR,33,985.17403
2259,903115,2026-07-25,NPA,180,67584.0
2260,902891,2026-07-25,REGULAR,10,129.96785
2261,906637,2026-07-25,REGULAR,40,308.4668
2262,902027,2026-07-25,REGULAR,41,57.82842
2263,906526,2026-07-25,NPA,188,31232.2609
2264,907590,2026-07-25,REGULAR,17,354.20578
2265,907068,2026-07-25,REGULAR,33,75.07143
2266,907727,2026-07-25,REGULAR,38,173.33808
2267,905600,2026-07-25,NPA,107,19577.66808
2268,903763,2026-07-25,REGULAR,22,326.66298
2269,906680,2026-07-25,REGULAR,26,10.59015
2270,901331,2026-07-25,REGULAR,36,44.31423
2271,904897,2026-07-25,REGULAR,40,90.1673
2272,905273,2026-07-25,NPA,242,34035.6763
2273,905930,2026-07-25,NPA,254,6280.60452
2274,900047,2026-07-25,REGULAR,51,71.83175
2275,901792,2026-07-25,REGULAR,30,107.15145
2276,904636,2026-07-25,REGULAR,37,3.2802
2277,906514,2026-07-25,REGULAR,4,276.23138
2278,906373,2026-07-25,REGULAR,10,25.93168
2279,907325,2026-07-25,NPA,154,3008.41314
2280,901857,2026-07-25,REGULAR,3,216.9646
2281,901212,2026-07-25,NPA,103,61502.47136
2282,904151,2026-07-25,REGULAR,37,37.98273
2283,903197,2026-07-25,REGULAR,75,137.8175
2284,901697,2026-07-25,REGULAR,31,156.19737
2285,902496,2026-07-25,WRITE_OFF,365,99999.99999
2286,907806,2026-07-25,NPA,343,99999.99999
2287,906603,2026-07-25,WRITE_OFF,365,99999.99999
2288,903430,2026-07-25,REGULAR,33,48.93453
2289,907634,2026-07-25,NPA,344,33745.24706
2290,901781,2026-07-25,REGULAR,36,2044.09793
2291,901116,2026-07-25,NPA,160,72061.8071
2292,907381,2026-07-25,NPA,213,99999.99999
2293,904852,2026-07-25,REGULAR,41,36.03578
2294,904255,2026-07-25,REGULAR,29,243.3396
2295,901042,2026-07-25,REGULAR,9,472.15735
2296,905988,2026-07-25,REGULAR,30,84.9717
2297,907637,2026-07-25,NPA,308,24887.92396
2298,906539,2026-07-25,REGULAR,37,116.25218
2299,907124,2026-07-25,REGULAR,2,113.59815
2300,901069,2026-07-25,REGULAR,41,544.53005
2301,903156,2026-07-25,REGULAR,36,106.50177
2302,901366,2026-07-25,REGULAR,46,79.51615
2303,907754,2026-07-25,NPA,94,28491.21254
2304,905863,2026-07-25,REGULAR,13,21.4514
2305,903228,2026-07-25,REGULAR,1,192.04217
2306,907064,2026-07-25,WRITE_OFF,365,66100.0
2307,902543,2026-07-25,REGULAR,4,188.78685
2308,904304,2026-07-25,REGULAR,46,33.71057
2309,905976,2026-07-25,NPA,261,99999.99999
2310,906675,2026-07-25,REGULAR,49,31.62248
2311,904196,2026-07-25,REGULAR,16,130.62443
2312,906358,2026-07-25,NPA,218,9906.4
2313,905700,2026-07-25,REGULAR,60,192.47588
2314,903282,2026-07-25,REGULAR,67,287.13878
2315,902961,2026-07-25,REGULAR,39,107.51135
2316,906737,2026-07-25,REGULAR,41,5.31013
2317,904481,2026-07-25,REGULAR,51,136.64647
2318,906531,2026-07-25,REGULAR,39,152.948
2319,900909,2026-07-25,NPA,294,63615.88368
2320,906201,2026-07-25,NPA,224,27064.0161
2321,903293,2026-07-25,REGULAR,13,85.6738
2322,901179,2026-07-25,REGULAR,51,206.15543
2323,902620,2026-07-25,REGULAR,54,22.91925
2324,902397,2026-07-25,NPA,342,99999.99999
2325,905338,2026-07-25,REGULAR,2,9.66498
2326,903257,2026-07-25,REGULAR,32,6.292
2327,905164,2026-07-25,REGULAR,34,41.63837
2328,905336,2026-07-25,REGULAR,2,94.8463
2329,905137,2026-07-25,REGULAR,44,395.18777
2330,901300,2026-07-25,NPA,203,11760.1332
2331,906319,2026-07-25,NPA,123,99999.99999
2332,906799,2026-07-25,REGULAR,8,692.29282
2333,907585,2026-07-25,NPA,121,2920.17492
2334,906951,2026-07-25,NPA,255,94588.9296
2335,906618,2026-07-25,REGULAR,45,155.85385
2336,902492,2026-07-25,REGULAR,61,33.3781
2337,904278,2026-07-25,REGULAR,7,34.5719
2338,902124,2026-07-25,REGULAR,38,84.49317
2339,907345,2026-07-25,NPA,105,99999.99999
2340,904959,2026-07-25,REGULAR,41,18.84585
2341,907482,2026-07-25,NPA,121,2335.34112
2342,900095,2026-07-25,NPA,126,3580.48482
2343,907009,2026-07-25,REGULAR,9,109.3701
2344,902058,2026-07-25,REGULAR,24,203.6262
2345,905051,2026-07-25,NPA,365,99999.99999
2346,906143,2026-07-25,NPA,271,99999.99999
2347,900996,2026-07-25,REGULAR,12,17.89892
2348,902136,2026-07-25,REGULAR,3,14.6144
2349,905613,2026-07-25,NPA,365,99999.99999
2350,900986,2026-07-25,NPA,319,99999.99999
2351,904404,2026-07-25,NPA,192,16570.2975
2352,907518,2026-07-25,REGULAR,6,79.2271
2353,905637,2026-07-25,NPA,284,99999.99999
2354,902130,2026-07-25,NPA,301,21872.43916
2355,900454,2026-07-25,NPA,283,99999.99999
2356,904991,2026-07-25,REGULAR,45,105.81347
2357,900520,2026-07-25,REGULAR,51,820.14
2358,901666,2026-07-25,NPA,203,99999.99999
2359,904171,2026-07-25,REGULAR,29,679.92405
2360,900685,2026-07-25,REGULAR,41,171.6944
2361,903017,2026-07-25,NPA,182,2099.357
2362,902293,2026-07-25,NPA,306,99999.99999
2363,902992,2026-07-25,NPA,155,3452.0724
2364,905387,2026-07-25,REGULAR,35,173.74635
2365,905291,2026-07-25,REGULAR,35,300.99858
2366,906235,2026-07-25,REGULAR,50,15.19855
2367,906980,2026-07-25,NPA,201,26412.0
2368,901352,2026-07-25,REGULAR,47,10.53505
2369,907510,2026-07-25,NPA,283,36608.8
2370,901597,2026-07-25,NPA,215,92528.432
2371,907023,2026-07-25,REGULAR,8,45.3278
2372,901274,2026-07-25,REGULAR,2,537.10465
2373,903962,2026-07-25,NPA,204,32432.4
2374,904073,2026-07-25,NPA,323,99999.99999
2375,906362,2026-07-25,NPA,138,4899.459
2376,902343,2026-07-25,REGULAR,18,38.9094
2377,904392,2026-07-25,REGULAR,2,162.07103
2378,902111,2026-07-25,NPA,183,60420.69936
2379,900442,2026-07-25,NPA,115,7381.512
2380,905440,2026-07-25,REGULAR,41,102.42615
2381,905300,2026-07-25,REGULAR,45,4.34138
2382,901308,2026-07-25,REGULAR,35,21.41628
2383,907631,2026-07-25,WRITE_OFF,365,99999.99999
2384,902983,2026-07-25,REGULAR,39,323.50412
2385,903620,2026-07-25,REGULAR,30,58.5002
2386,903112,2026-07-25,REGULAR,75,44.74445
2387,900496,2026-07-25,REGULAR,13,16.83833
2388,907251,2026-07-25,REGULAR,78,683.11565
2389,904803,2026-07-25,REGULAR,24,154.803
2390,902389,2026-07-25,REGULAR,30,556.7486
2391,903809,2026-07-25,REGULAR,40,72.74485
2392,906864,2026-07-25,REGULAR,10,1878.08858
2393,901037,2026-07-25,REGULAR,17,38.48793
2394,907967,2026-07-25,REGULAR,11,24.9915
2395,907296,2026-07-25,REGULAR,34,17.81335
2396,904953,2026-07-25,REGULAR,42,74.63228
2397,905447,2026-07-25,REGULAR,52,297.60585
2398,905093,2026-07-25,REGULAR,42,206.98577
2399,900433,2026-07-25,REGULAR,25,97.12417
2400,901612,2026-07-25,REGULAR,55,36.69943
2401,902071,2026-07-25,WRITE_OFF,365,99999.99999
2402,901228,2026-07-25,REGULAR,42,132.22958
2403,904992,2026-07-25,NPA,139,80452.74752
2404,907405,2026-07-25,REGULAR,48,78.7714
2405,905072,2026-07-25,REGULAR,55,292.58158
2406,902848,2026-07-25,REGULAR,49,148.92265
2407,901491,2026-07-25,NPA,212,33017.2
2408,903562,2026-07-25,NPA,360,99999.99999
2409,905806,2026-07-25,REGULAR,33,817.52947
2410,900472,2026-07-25,REGULAR,13,558.36255
2411,906753,2026-07-25,REGULAR,41,83.94503
2412,907269,2026-07-25,NPA,226,39029.29878
2413,907333,2026-07-25,REGULAR,33,6.03515
2414,904187,2026-07-25,NPA,230,33192.3794
2415,900889,2026-07-25,NPA,313,99999.99999
2416,906146,2026-07-25,REGULAR,33,333.74448
2417,905478,2026-07-25,REGULAR,32,2.52505
2418,907140,2026-07-25,REGULAR,81,142.49955
2419,902931,2026-07-25,NPA,211,82485.9336
2420,907822,2026-07-25,REGULAR,39,23.09805
2421,906769,2026-07-25,NPA,205,45613.7864
2422,902247,2026-07-25,REGULAR,42,381.0186
2423,905202,2026-07-25,REGULAR,49,24.9051
2424,907178,2026-07-25,REGULAR,53,57.61127
2425,906942,2026-07-25,REGULAR,48,93.4226
2426,903378,2026-07-25,REGULAR,12,36.958
2427,903169,2026-07-25,REGULAR,52,207.71975
2428,906518,2026-07-25,REGULAR,26,447.8999
2429,904712,2026-07-25,REGULAR,35,374.9938
2430,901098,2026-07-25,REGULAR,55,68.80855
2431,906956,2026-07-25,REGULAR,41,17.93852
2432,903091,2026-07-25,NPA,302,27938.9047
2433,905453,2026-07-25,NPA,194,6161.82082
2434,901490,2026-07-25,REGULAR,29,23.08823
2435,905955,2026-07-25,NPA,263,72511.74288
2436,900338,2026-07-25,NPA,249,99999.99999
2437,902730,2026-07-25,NPA,306,99999.99999
2438,906590,2026-07-25,NPA,140,71001.305
2439,907934,2026-07-25,REGULAR,34,14.3087
2440,904979,2026-07-25,REGULAR,14,61.86042
2441,907860,2026-07-25,REGULAR,43,203.274
2442,904954,2026-07-25,REGULAR,40,224.92385
2443,905293,2026-07-25,REGULAR,38,70.63215
2444,903411,2026-07-25,REGULAR,37,22.05495
2445,905320,2026-07-25,REGULAR,19,263.58373
2446,905311,2026-07-25,REGULAR,16,14.52355
2447,900975,2026-07-25,REGULAR,34,20.60308
2448,907125,2026-07-25,REGULAR,50,190.52475
2449,902773,2026-07-25,NPA,335,99999.99999
2450,900817,2026-07-25,NPA,155,27668.6788
2451,902320,2026-07-25,NPA,310,99999.99999
2452,901426,2026-07-25,REGULAR,20,301.95853
2453,904484,2026-07-25,REGULAR,30,40.83795
2454,907550,2026-07-25,REGULAR,31,291.52068
2455,901562,2026-07-25,REGULAR,49,49.3893
2456,906547,2026-07-25,NPA,223,99999.99999
2457,903054,2026-07-25,NPA,265,99999.99999
2458,901829,2026-07-25,NPA,221,24216.25996
2459,903374,2026-07-25,REGULAR,30,15.29265
2460,904418,2026-07-25,REGULAR,12,6.75325
2461,905669,2026-07-25,NPA,330,26371.0629
2462,907953,2026-07-25,REGULAR,1,71.27568
2463,906011,2026-07-25,REGULAR,9,20.0884
2464,904461,2026-07-25,REGULAR,17,33.255
2465,905057,2026-07-25,REGULAR,11,56.32943
2466,905859,2026-07-25,REGULAR,38,150.98663
2467,907668,2026-07-25,NPA,124,5212.0203
2468,903887,2026-07-25,NPA,313,99999.99999
2469,901902,2026-07-25,REGULAR,21,208.8403
2470,901691,2026-07-25,REGULAR,26,106.96417
2471,905074,2026-07-25,REGULAR,54,124.15433
2472,900106,2026-07-25,REGULAR,32,397.51143
2473,900108,2026-07-25,REGULAR,42,11.63885
2474,904606,2026-07-25,NPA,244,99999.99999
2475,901457,2026-07-25,NPA,154,23541.25962
2476,901164,2026-07-25,REGULAR,20,393.14398
2477,900918,2026-07-25,REGULAR,43,211.4796
2478,903040,2026-07-25,REGULAR,52,107.27628
2479,907944,2026-07-25,REGULAR,52,59.30483
2480,902163,2026-07-25,REGULAR,45,208.24077
2481,900608,2026-07-25,REGULAR,51,16.15005
2482,905466,2026-07-25,REGULAR,17,375.12338
2483,903954,2026-07-25,REGULAR,44,33.30845
2484,903766,2026-07-25,REGULAR,73,138.05595
2485,906092,2026-07-25,REGULAR,39,87.51103
2486,901356,2026-07-25,REGULAR,13,192.8087
2487,903158,2026-07-25,REGULAR,2,3.18908
2488,904683,2026-07-25,NPA,197,3745.924
2489,902878,2026-07-25,NPA,160,12246.5463
2490,901198,2026-07-25,REGULAR,38,877.52967
2491,907599,2026-07-25,REGULAR,36,168.40023
2492,903361,2026-07-25,REGULAR,5,75.109
2493,901913,2026-07-25,REGULAR,7,148.82535
2494,907466,2026-07-25,REGULAR,51,40.86815
2495,902305,2026-07-25,NPA,270,74544.507
2496,903664,2026-07-25,NPA,121,99999.99999
2497,902190,2026-07-25,NPA,294,56730.19158
2498,907698,2026-07-25,REGULAR,28,221.81508
2499,907030,2026-07-25,REGULAR,27,23.46663
2500,906647,2026-07-25,NPA,200,65638.0
2501,900819,2026-07-25,NPA,287,99999.99999
2502,906593,2026-07-25,REGULAR,54,130.55595
2503,903964,2026-07-25,REGULAR,33,375.21842
2504,904918,2026-07-25,NPA,282,3684.6
2505,900018,2026-07-25,NPA,304,32007.09102
2506,905188,2026-07-25,REGULAR,44,8.68083
2507,902491,2026-07-25,NPA,274,99999.99999
2508,907457,2026-07-25,REGULAR,30,78.66948
2509,900239,2026-07-25,REGULAR,51,54.4978
2510,906525,2026-07-25,REGULAR,33,54.36578
2511,903414,2026-07-25,REGULAR,32,10.95493
2512,906583,2026-07-25,REGULAR,41,18.90625
2513,907191,2026-07-25,REGULAR,34,228.08085
2514,901628,2026-07-25,NPA,94,31838.93392
2515,902525,2026-07-25,REGULAR,11,201.19993
2516,900858,2026-07-25,REGULAR,28,137.91835
2517,900849,2026-07-25,REGULAR,66,832.80583
2518,905546,2026-07-25,REGULAR,46,84.40198
2519,902712,2026-07-25,REGULAR,30,113.27808
2520,905854,2026-07-25,NPA,175,22976.6336
2521,900935,2026-07-25,NPA,175,99999.99999
2522,901362,2026-07-25,REGULAR,46,548.17595
2523,901980,2026-07-25,REGULAR,13,49.19763
2524,905771,2026-07-25,NPA,132,62920.72098
2525,901644,2026-07-25,REGULAR,35,48.2613
2526,901534,2026-07-25,WRITE_OFF,365,28466.99
2527,906893,2026-07-25,REGULAR,34,21.93245
2528,907982,2026-07-25,REGULAR,39,694.5982
2529,903069,2026-07-25,REGULAR,62,295.85408
2530,904048,2026-07-25,REGULAR,43,280.42375
2531,902671,2026-07-25,REGULAR,40,30.49097
2532,907040,2026-07-25,REGULAR,24,428.96285
2533,905821,2026-07-25,REGULAR,37,61.18075
2534,904330,2026-07-25,REGULAR,42,268.91175
2535,906095,2026-07-25,REGULAR,53,245.60985
2536,903621,2026-07-25,REGULAR,39,242.89083
2537,907700,2026-07-25,REGULAR,53,228.71563
2538,905246,2026-07-25,REGULAR,42,332.36122
2539,903028,2026-07-25,REGULAR,16,15.35725
2540,907970,2026-07-25,REGULAR,14,143.59115
2541,905861,2026-07-25,REGULAR,50,29.38113
2542,902544,2026-07-25,REGULAR,32,35.31455
2543,902337,2026-07-25,REGULAR,33,15.92765
2544,904212,2026-07-25,REGULAR,39,36.35997
2545,905465,2026-07-25,REGULAR,54,169.24435
2546,901139,2026-07-25,REGULAR,33,169.61925
2547,907917,2026-07-25,REGULAR,71,159.25948
2548,900292,2026-07-25,NPA,203,99999.99999
2549,903183,2026-07-25,REGULAR,41,30.08665
2550,902550,2026-07-25,REGULAR,45,77.2141
2551,907029,2026-07-25,REGULAR,33,138.53403
2552,901193,2026-07-25,REGULAR,10,236.37117
2553,900684,2026-07-25,NPA,102,40026.69726
2554,902472,2026-07-25,REGULAR,71,15.31815
2555,906665,2026-07-25,REGULAR,54,239.21908
2556,900859,2026-07-25,NPA,124,59580.5881
2557,907270,2026-07-25,NPA,271,31728.6144
2558,904841,2026-07-25,REGULAR,84,29.42873
2559,906973,2026-07-25,REGULAR,41,140.32185
2560,900905,2026-07-25,REGULAR,82,444.9182
2561,903570,2026-07-25,REGULAR,33,44.95238
2562,905421,2026-07-25,NPA,199,99999.99999
2563,900981,2026-07-25,REGULAR,46,30.84885
2564,903946,2026-07-25,REGULAR,44,62.1491
2565,901214,2026-07-25,REGULAR,46,32.05865
2566,907570,2026-07-25,NPA,92,39930.30888
2567,903688,2026-07-25,REGULAR,64,46.83658
2568,900587,2026-07-25,REGULAR,54,618.5262
2569,901439,2026-07-25,REGULAR,4,168.7399
2570,902537,2026-07-25,REGULAR,40,19.93988
2571,901294,2026-07-25,NPA,282,92872.1853
2572,903680,2026-07-25,REGULAR,1,15.19407
2573,905625,2026-07-25,REGULAR,39,88.2649
2574,901005,2026-07-25,REGULAR,44,384.9008
2575,903691,2026-07-25,NPA,197,5537.68488
2576,901444,2026-07-25,REGULAR,21,229.77072
2577,906285,2026-07-25,REGULAR,39,22.96472
2578,905397,2026-07-25,NPA,106,17652.15634
2579,900943,2026-07-25,REGULAR,41,379.6045
2580,907132,2026-07-25,NPA,317,42258.21976
2581,903835,2026-07-25,REGULAR,3,4.52665
2582,902318,2026-07-25,REGULAR,33,277.55717
2583,906388,2026-07-25,NPA,344,99999.99999
2584,906810,2026-07-25,NPA,201,15996.0
2585,904922,2026-07-25,REGULAR,55,107.78265
2586,907804,2026-07-25,REGULAR,45,99.83633
2587,903625,2026-07-25,REGULAR,18,105.86668
2588,904111,2026-07-25,REGULAR,44,208.15127
2589,903532,2026-07-25,NPA,337,99999.99999
2590,905039,2026-07-25,REGULAR,7,293.31035
2591,900846,2026-07-25,REGULAR,36,296.22003
2592,902888,2026-07-25,NPA,263,99999.99999
2593,900888,2026-07-25,REGULAR,32,16.2813
2594,901072,2026-07-25,NPA,305,51243.9628
2595,902835,2026-07-25,REGULAR,17,195.0292
2596,902030,2026-07-25,NPA,303,65884.71168
2597,906607,2026-07-25,REGULAR,34,5.14163
2598,903322,2026-07-25,REGULAR,2,353.6996
2599,902053,2026-07-25,REGULAR,32,680.03482
2600,902006,2026-07-25,REGULAR,21,126.55952
2601,901114,2026-07-25,REGULAR,26,54.8355
2602,902364,2026-07-25,REGULAR,55,52.18605
2603,901702,2026-07-25,REGULAR,29,64.41962
2604,900175,2026-07-25,REGULAR,44,41.60728
2605,904887,2026-07-25,NPA,123,8504.49024
2606,901785,2026-07-25,NPA,108,59857.73694
2607,905914,2026-07-25,NPA,315,99999.99999
2608,900546,2026-07-25,NPA,98,17544.7558
2609,900420,2026-07-25,REGULAR,34,166.68075
2610,901327,2026-07-25,REGULAR,38,202.99367
2611,900848,2026-07-25,NPA,171,99999.99999
2612,905368,2026-07-25,REGULAR,34,242.98127
2613,904007,2026-07-25,REGULAR,21,365.51058
2614,907833,2026-07-25,REGULAR,16,3.40568
2615,901346,2026-07-25,REGULAR,44,40.55367
2616,907062,2026-07-25,NPA,287,12110.44096
2617,902420,2026-07-25,REGULAR,31,1064.87985
2618,903116,2026-07-25,REGULAR,51,114.6402
2619,902902,2026-07-25,NPA,218,34557.01074
2620,902418,2026-07-25,REGULAR,85,58.13733
2621,902757,2026-07-25,REGULAR,13,7.2494
2622,903102,2026-07-25,NPA,273,99999.99999
2623,901798,2026-07-25,REGULAR,44,8.22938
2624,903684,2026-07-25,NPA,189,13606.8
2625,907414,2026-07-25,NPA,211,14530.12288
2626,902009,2026-07-25,REGULAR,35,64.00365
2627,903145,2026-07-25,REGULAR,13,122.44695
2628,901254,2026-07-25,REGULAR,14,135.0295
2629,905400,2026-07-25,REGULAR,38,463.97323
2630,901467,2026-07-25,REGULAR,61,162.63333
2631,906215,2026-07-25,NPA,98,2763.97304
2632,903338,2026-07-25,REGULAR,37,4.7575
2633,907869,2026-07-25,REGULAR,31,243.0615
2634,906103,2026-07-25,REGULAR,71,26.57135
2635,907301,2026-07-25,REGULAR,37,14.2753
2636,905716,2026-07-25,REGULAR,83,1167.13678
2637,902505,2026-07-25,REGULAR,43,199.48627
2638,902598,2026-07-25,NPA,105,14217.7536
2639,906425,2026-07-25,NPA,212,59922.80202
2640,905692,2026-07-25,REGULAR,18,93.45228
2641,904470,2026-07-25,REGULAR,36,82.14768
2642,900432,2026-07-25,REGULAR,54,35.97445
2643,906442,2026-07-25,NPA,137,2766.77456
2644,906708,2026-07-25,REGULAR,30,1044.53675
2645,905759,2026-07-25,REGULAR,29,177.47125
2646,900530,2026-07-25,REGULAR,26,571.8982
2647,906176,2026-07-25,NPA,128,19960.7381
2648,905839,2026-07-25,REGULAR,60,35.9343
2649,903216,2026-07-25,REGULAR,20,267.35938
2650,906392,2026-07-25,REGULAR,27,904.08635
2651,903984,2026-07-25,REGULAR,28,32.02242
2652,904355,2026-07-25,NPA,152,43393.9828
2653,900723,2026-07-25,REGULAR,19,104.24435
2654,907006,2026-07-25,REGULAR,25,94.02772
2655,905257,2026-07-25,REGULAR,39,16.82882
2656,902717,2026-07-25,NPA,98,88897.05206
2657,907148,2026-07-25,REGULAR,25,57.2191
2658,905756,2026-07-25,NPA,129,99999.99999
2659,905805,2026-07-25,REGULAR,35,353.9944
2660,900461,2026-07-25,NPA,112,30312.50776
2661,901995,2026-07-25,NPA,124,57000.1548
2662,904576,2026-07-25,REGULAR,4,267.23958
2663,907559,2026-07-25,REGULAR,34,45.38522
2664,902425,2026-07-25,REGULAR,54,115.9948
2665,900133,2026-07-25,NPA,321,99999.99999
2666,905901,2026-07-25,REGULAR,37,12.2693
2667,907014,2026-07-25,NPA,273,32081.1906
2668,900617,2026-07-25,NPA,307,43252.1788
2669,904595,2026-07-25,REGULAR,61,64.23205
2670,905290,2026-07-25,NPA,214,99999.99999
2671,902679,2026-07-25,REGULAR,51,149.7507
2672,902834,2026-07-25,REGULAR,44,116.67265
2673,906326,2026-07-25,NPA,282,99999.99999
2674,907767,2026-07-25,NPA,201,53094.51096
2675,902115,2026-07-25,REGULAR,51,163.95107
2676,906382,2026-07-25,NPA,245,99999.99999
2677,904589,2026-07-25,REGULAR,33,11.15343
2678,901044,2026-07-25,REGULAR,30,90.59165
2679,905572,2026-07-25,REGULAR,38,115.87587
2680,900371,2026-07-25,REGULAR,35,180.85243
2681,906191,2026-07-25,NPA,181,2246.67056
2682,903810,2026-07-25,REGULAR,36,41.14578
2683,905386,2026-07-25,REGULAR,51,37.3001
2684,907558,2026-07-25,NPA,365,99999.99999
2685,900499,2026-07-25,REGULAR,13,181.46502
2686,907896,2026-07-25,NPA,289,99999.99999
2687,905088,2026-07-25,NPA,155,12685.0388
2688,904292,2026-07-25,REGULAR,29,146.7735
2689,905651,2026-07-25,REGULAR,55,46.17137
2690,901614,2026-07-25,REGULAR,34,405.54457
2691,902666,2026-07-25,REGULAR,21,214.42923
2692,904756,2026-07-25,REGULAR,54,9.2596
2693,906264,2026-07-25,REGULAR,19,18.55222
2694,906162,2026-07-25,REGULAR,6,5.58965
2695,905740,2026-07-25,REGULAR,28,271.0994
2696,903213,2026-07-25,REGULAR,9,9.46115
2697,903592,2026-07-25,REGULAR,41,362.24555
2698,904530,2026-07-25,REGULAR,36,16.56638
2699,900348,2026-07-25,NPA,313,99999.99999
2700,902226,2026-07-25,REGULAR,5,36.91015
2701,905695,2026-07-25,REGULAR,42,377.87335
2702,900093,2026-07-25,REGULAR,32,104.27712
2703,901163,2026-07-25,REGULAR,13,551.43705
2704,901443,2026-07-25,REGULAR,34,165.84363
2705,904221,2026-07-25,REGULAR,15,41.104
2706,901601,2026-07-25,REGULAR,19,120.8285
2707,901034,2026-07-25,REGULAR,36,10.76875
2708,902976,2026-07-25,NPA,354,99999.99999
2709,901870,2026-07-25,NPA,255,99999.99999
2710,904186,2026-07-25,REGULAR,68,468.17023
2711,906227,2026-07-25,REGULAR,36,153.31645
2712,900233,2026-07-25,REGULAR,23,748.92545
2713,900453,2026-07-25,REGULAR,45,139.24853
2714,906884,2026-07-25,REGULAR,25,7.0767
2715,906830,2026-07-25,REGULAR,21,1442.08597
2716,907627,2026-07-25,NPA,157,14194.77724
2717,904598,2026-07-25,REGULAR,49,533.29135
2718,903245,2026-07-25,REGULAR,15,16.55068
2719,906506,2026-07-25,REGULAR,5,24.44463
2720,902849,2026-07-25,NPA,305,99999.99999
2721,903303,2026-07-25,REGULAR,46,15.78392
2722,900013,2026-07-25,NPA,196,73795.9444
2723,904135,2026-07-25,REGULAR,54,199.21993
2724,902601,2026-07-25,NPA,311,99999.99999
2725,904033,2026-07-25,REGULAR,4,10.4503
2726,906015,2026-07-25,REGULAR,40,28.33455
2727,905734,2026-07-25,NPA,291,99999.99999
2728,902448,2026-07-25,NPA,340,26984.6785
2729,903305,2026-07-25,NPA,270,36655.2249
2730,900782,2026-07-25,NPA,301,99569.3556
2731,906325,2026-07-25,REGULAR,10,307.83865
2732,902285,2026-07-25,REGULAR,17,23.39177
2733,906730,2026-07-25,REGULAR,15,166.30588
2734,906581,2026-07-25,REGULAR,6,9.98355
2735,907172,2026-07-25,NPA,347,43232.21664
2736,907398,2026-07-25,NPA,91,6545.41792
2737,903982,2026-07-25,REGULAR,15,564.3612
2738,903029,2026-07-25,REGULAR,43,291.96265
2739,900646,2026-07-25,REGULAR,47,31.40912
2740,905236,2026-07-25,REGULAR,44,178.39053
2741,904998,2026-07-25,REGULAR,37,51.435
2742,902355,2026-07-25,REGULAR,37,137.58105
2743,900813,2026-07-25,REGULAR,9,11.41513
2744,903909,2026-07-25,REGULAR,18,199.8948
2745,906118,2026-07-25,NPA,154,16354.1701
