COLLECTION_ID,LOAN_ID,BUCKET,AGENT_ID,RECOVERY_STATUS,RECOVERY_AMOUNT,FOLLOWUP_DATE
477,900371,0-30,3043,PARTIAL,11380.65,2026-07-13
478,900371,30-60,3043,PENDING,0.0,2026-07-25
479,900372,0-30,3034,PENDING,0.0,2026-04-21
480,900372,30-60,3034,PARTIAL,4482.15,2026-05-23
481,900372,60-90,3034,PENDING,0.0,2026-06-23
482,900372,90+,3034,PARTIAL,4247.08,2026-07-25
483,900375,0-30,3028,PENDING,0.0,2025-09-09
484,900375,0-30,3028,PENDING,0.0,2025-10-04
485,900375,0-30,3028,PENDING,0.0,2025-10-28
486,900375,0-30,3028,PENDING,0.0,2025-11-22
487,900375,0-30,3028,PENDING,0.0,2025-12-16
488,900375,0-30,3028,PENDING,0.0,2026-01-10
489,900375,0-30,3028,PARTIAL,45840.92,2026-02-03
490,900375,0-30,3028,PENDING,0.0,2026-02-28
491,900375,0-30,3028,PENDING,0.0,2026-03-24
492,900375,0-30,3028,PARTIAL,24489.44,2026-04-18
493,900375,0-30,3028,PENDING,0.0,2026-05-12
494,900375,30-60,3028,PARTIAL,41062.05,2026-06-06
495,900375,60-90,3028,PARTIAL,61833.25,2026-06-30
496,900375,90+,3028,PENDING,0.0,2026-07-25
497,900377,0-30,3008,PARTIAL,1380.8,2026-06-29
498,900377,0-30,3008,PENDING,0.0,2026-07-05
499,900377,0-30,3008,PARTIAL,2559.69,2026-07-12
500,900377,0-30,3008,PARTIAL,3931.77,2026-07-18
501,900377,30-60,3008,PARTIAL,5938.51,2026-07-25
502,900381,0-30,3073,PENDING,0.0,2026-07-11
503,900381,0-30,3073,PENDING,0.0,2026-07-25
504,900384,0-30,3045,PENDING,0.0,2026-07-05
505,900384,30-60,3045,PENDING,0.0,2026-07-25
506,900385,0-30,3052,PARTIAL,202597.98,2025-12-24
507,900385,0-30,3052,PENDING,0.0,2026-01-14
508,900385,0-30,3052,PARTIAL,293097.69,2026-02-04
509,900385,0-30,3052,PARTIAL,258206.57,2026-02-26
510,900385,0-30,3052,PENDING,0.0,2026-03-19
511,900385,0-30,3052,PARTIAL,306823.12,2026-04-09
512,900385,0-30,3052,PENDING,0.0,2026-04-30
513,900385,0-30,3052,PENDING,0.0,2026-05-22
514,900385,30-60,3052,PENDING,0.0,2026-06-12
515,900385,60-90,3052,PENDING,0.0,2026-07-03
516,900385,90+,3052,PENDING,0.0,2026-07-25
517,900387,30-60,3045,PENDING,0.0,2026-07-25
518,900389,30-60,3062,PENDING,0.0,2026-07-25
519,900390,30-60,3072,PENDING,0.0,2026-07-25
520,900391,0-30,3052,PENDING,0.0,2026-04-18
521,900391,0-30,3052,PENDING,0.0,2026-05-12
522,900391,30-60,3052,PENDING,0.0,2026-06-06
523,900391,60-90,3052,PENDING,0.0,2026-06-30
524,900391,90+,3052,PARTIAL,72045.56,2026-07-25
525,900398,30-60,3018,PENDING,0.0,2026-07-25
526,900399,0-30,3008,PENDING,0.0,2026-06-02
527,900399,0-30,3008,PENDING,0.0,2026-06-20
528,900399,30-60,3008,PARTIAL,1751.44,2026-07-07
529,900399,60-90,3008,PARTIAL,1123.56,2026-07-25
530,900413,0-30,3029,PENDING,0.0,2026-06-28
531,900413,30-60,3029,PENDING,0.0,2026-07-25
532,900419,30-60,3018,RECOVERED,15562.2,2026-07-25
533,900420,0-30,3014,PENDING,0.0,2026-07-02
534,900420,0-30,3014,PENDING,0.0,2026-07-13
535,900420,30-60,3014,PARTIAL,30972.87,2026-07-25
536,900422,30-60,3070,PENDING,0.0,2026-07-25
537,900429,0-30,3074,PENDING,0.0,2026-07-25
538,900432,0-30,3040,PARTIAL,2303.12,2026-06-19
539,900432,0-30,3040,PARTIAL,4588.25,2026-07-07
540,900432,30-60,3040,PARTIAL,5150.77,2026-07-25
541,900433,0-30,3074,PENDING,0.0,2026-07-25
542,900434,0-30,3073,PENDING,0.0,2025-10-08
543,900434,0-30,3073,PENDING,0.0,2025-10-30
544,900434,0-30,3073,PENDING,0.0,2025-11-21
545,900434,0-30,3073,PENDING,0.0,2025-12-14
546,900434,0-30,3073,PENDING,0.0,2026-01-05
547,900434,0-30,3073,PENDING,0.0,2026-01-27
548,900434,0-30,3073,PENDING,0.0,2026-02-19
549,900434,0-30,3073,PENDING,0.0,2026-03-13
550,900434,0-30,3073,PENDING,0.0,2026-04-04
551,900434,0-30,3073,PARTIAL,30722.81,2026-04-26
552,900434,0-30,3073,PARTIAL,16668.66,2026-05-19
553,900434,30-60,3073,PENDING,0.0,2026-06-10
554,900434,60-90,3073,PENDING,0.0,2026-07-02
555,900434,90+,3073,PENDING,0.0,2026-07-25
556,900437,0-30,3054,PENDING,0.0,2026-07-25
557,900438,0-30,3056,PENDING,0.0,2025-10-29
558,900438,0-30,3056,PENDING,0.0,2025-12-06
559,900438,0-30,3056,PENDING,0.0,2026-01-14
560,900438,0-30,3056,PARTIAL,6370.9,2026-02-21
561,900438,0-30,3056,PARTIAL,5468.57,2026-03-31
562,900438,30-60,3056,PENDING,0.0,2026-05-09
563,900438,60-90,3056,PARTIAL,1681.85,2026-06-16
564,900438,90+,3056,PARTIAL,9155.37,2026-07-25
565,900439,0-30,3076,PENDING,0.0,2026-06-29
566,900439,0-30,3076,PENDING,0.0,2026-07-12
567,900439,30-60,3076,PARTIAL,8112.51,2026-07-25
568,900442,60-90,3011,PENDING,0.0,2026-05-28
569,900442,90+,3011,WRITE_OFF,6199.22,2026-07-25
570,900453,0-30,3059,PENDING,0.0,2026-07-02
571,900453,30-60,3059,PENDING,0.0,2026-07-25
572,900454,0-30,3022,PENDING,0.0,2025-11-09
573,900454,0-30,3022,PARTIAL,309360.1,2025-12-05
574,900454,0-30,3022,PENDING,0.0,2025-12-31
575,900454,0-30,3022,PENDING,0.0,2026-01-25
576,900454,0-30,3022,PENDING,0.0,2026-02-20
577,900454,0-30,3022,PENDING,0.0,2026-03-18
578,900454,0-30,3022,PENDING,0.0,2026-04-13
579,900454,0-30,3022,PARTIAL,237868.2,2026-05-08
580,900454,30-60,3022,PENDING,0.0,2026-06-03
581,900454,60-90,3022,PARTIAL,200124.08,2026-06-29
582,900454,90+,3022,WRITE_OFF,84605.78,2026-07-25
583,900458,0-30,3071,PENDING,0.0,2026-07-05
584,900458,30-60,3071,RECOVERED,2196.96,2026-07-25
585,900461,0-30,3039,PENDING,0.0,2026-04-16
586,900461,0-30,3039,PENDING,0.0,2026-04-28
587,900461,0-30,3039,PENDING,0.0,2026-05-11
588,900461,0-30,3039,PARTIAL,77294.0,2026-05-23
589,900461,0-30,3039,PENDING,0.0,2026-06-05
590,900461,0-30,3039,PENDING,0.0,2026-06-17
591,900461,30-60,3039,PENDING,0.0,2026-06-30
592,900461,60-90,3039,PENDING,0.0,2026-07-12
593,900461,90+,3039,PENDING,0.0,2026-07-25
594,900462,0-30,3063,PARTIAL,95625.29,2025-12-16
595,900462,0-30,3063,PENDING,0.0,2026-01-13
596,900462,0-30,3063,PENDING,0.0,2026-02-09
597,900462,0-30,3063,PENDING,0.0,2026-03-09
598,900462,0-30,3063,PARTIAL,53382.23,2026-04-05
599,900462,0-30,3063,PARTIAL,131317.04,2026-05-03
600,900462,30-60,3063,PENDING,0.0,2026-05-30
601,900462,60-90,3063,PENDING,0.0,2026-06-27
602,900462,90+,3063,PENDING,0.0,2026-07-25
603,900465,0-30,3014,PENDING,0.0,2026-03-25
604,900465,0-30,3014,PENDING,0.0,2026-04-11
605,900465,0-30,3014,PENDING,0.0,2026-04-29
606,900465,0-30,3014,PENDING,0.0,2026-05-16
607,900465,0-30,3014,PARTIAL,84301.37,2026-06-02
608,900465,30-60,3014,PARTIAL,96524.48,2026-06-20
609,900465,60-90,3014,PARTIAL,112585.51,2026-07-07
610,900465,90+,3014,PENDING,0.0,2026-07-25
611,900468,0-30,3051,PENDING,0.0,2026-06-19
612,900468,0-30,3051,PENDING,0.0,2026-07-01
613,900468,0-30,3051,PARTIAL,13338.3,2026-07-13
614,900468,30-60,3051,PENDING,0.0,2026-07-25
615,900469,0-30,3042,PARTIAL,635.64,2026-06-27
616,900469,0-30,3042,PENDING,0.0,2026-07-11
617,900469,30-60,3042,PARTIAL,1238.15,2026-07-25
618,900471,0-30,3010,PENDING,0.0,2026-06-30
619,900471,0-30,3010,PENDING,0.0,2026-07-08
620,900471,0-30,3010,PENDING,0.0,2026-07-16
621,900471,30-60,3010,PENDING,0.0,2026-07-25
622,900472,0-30,3003,PARTIAL,59967.05,2026-07-25
623,900476,30-60,3015,PENDING,0.0,2026-07-25
624,900477,0-30,3074,PARTIAL,99674.32,2026-07-04
625,900477,30-60,3074,PARTIAL,72076.84,2026-07-25
626,900478,0-30,3034,PENDING,0.0,2025-11-05
627,900478,0-30,3034,PENDING,0.0,2025-11-25
628,900478,0-30,3034,PARTIAL,63640.06,2025-12-15
629,900478,0-30,3034,PENDING,0.0,2026-01-04
630,900478,0-30,3034,PENDING,0.0,2026-01-24
631,900478,0-30,3034,PARTIAL,314019.54,2026-02-13
632,900478,0-30,3034,PENDING,0.0,2026-03-06
633,900478,0-30,3034,PENDING,0.0,2026-03-26
634,900478,0-30,3034,PENDING,0.0,2026-04-15
635,900478,0-30,3034,PARTIAL,429301.63,2026-05-05
636,900478,0-30,3034,PENDING,0.0,2026-05-25
637,900478,30-60,3034,PENDING,0.0,2026-06-14
638,900478,60-90,3034,PENDING,0.0,2026-07-04
639,900478,90+,3034,PENDING,0.0,2026-07-25
640,900482,0-30,3010,PENDING,0.0,2026-07-03
641,900482,30-60,3010,PENDING,0.0,2026-07-25
642,900488,60-90,3049,WRITE_OFF,1085.5,2026-07-25
643,900490,30-60,3016,PARTIAL,18485.43,2026-06-14
644,900490,60-90,3016,PENDING,0.0,2026-07-25
645,900492,0-30,3034,PARTIAL,10560.58,2026-06-25
646,900492,0-30,3034,PENDING,0.0,2026-07-05
647,900492,0-30,3034,PENDING,0.0,2026-07-15
648,900492,30-60,3034,RECOVERED,33088.51,2026-07-25
649,900493,0-30,3041,PENDING,0.0,2026-07-11
650,900493,0-30,3041,PARTIAL,5428.33,2026-07-25
651,900505,0-30,3078,PENDING,0.0,2026-06-11
652,900505,0-30,3078,PARTIAL,52189.34,2026-06-22
653,900505,0-30,3078,PENDING,0.0,2026-07-03
654,900505,0-30,3078,PENDING,0.0,2026-07-14
655,900505,30-60,3078,PENDING,0.0,2026-07-25
656,900509,0-30,3035,RECOVERED,25868.07,2026-07-25
657,900514,30-60,3015,PENDING,0.0,2026-05-21
658,900514,60-90,3015,PENDING,0.0,2026-06-22
659,900514,90+,3015,PARTIAL,50474.15,2026-07-25
660,900518,0-30,3029,PENDING,0.0,2025-11-22
661,900518,0-30,3029,PENDING,0.0,2025-12-23
662,900518,0-30,3029,PENDING,0.0,2026-01-22
663,900518,0-30,3029,PENDING,0.0,2026-02-22
664,900518,0-30,3029,PENDING,0.0,2026-03-24
665,900518,0-30,3029,PENDING,0.0,2026-04-24
666,900518,30-60,3029,PARTIAL,24184.2,2026-05-24
667,900518,60-90,3029,PARTIAL,71157.56,2026-06-24
668,900518,90+,3029,PARTIAL,95208.29,2026-07-25
669,900520,0-30,3045,PENDING,0.0,2026-06-21
670,900520,0-30,3045,PENDING,0.0,2026-07-08
671,900520,30-60,3045,PARTIAL,192522.48,2026-07-25
672,900530,0-30,3016,PENDING,0.0,2026-07-07
673,900530,0-30,3016,PARTIAL,95043.51,2026-07-16
674,900530,0-30,3016,PENDING,0.0,2026-07-25
675,900535,0-30,3048,PENDING,0.0,2026-07-04
676,900535,0-30,3048,PARTIAL,106048.94,2026-07-14
677,900535,30-60,3048,PARTIAL,38534.25,2026-07-25
678,900546,30-60,3002,PENDING,0.0,2026-05-20
679,900546,60-90,3002,PENDING,0.0,2026-06-22
680,900546,90+,3002,PENDING,0.0,2026-07-25
681,900552,0-30,3035,PENDING,0.0,2025-10-11
682,900552,0-30,3035,PENDING,0.0,2025-11-09
683,900552,0-30,3035,PENDING,0.0,2025-12-07
684,900552,0-30,3035,PENDING,0.0,2026-01-05
685,900552,0-30,3035,PENDING,0.0,2026-02-03
686,900552,0-30,3035,PENDING,0.0,2026-03-03
687,900552,0-30,3035,PARTIAL,309531.21,2026-04-01
688,900552,0-30,3035,PENDING,0.0,2026-04-30
689,900552,30-60,3035,PENDING,0.0,2026-05-28
690,900552,60-90,3035,PENDING,0.0,2026-06-26
691,900552,90+,3035,PENDING,0.0,2026-07-25
692,900553,30-60,3059,PENDING,0.0,2026-07-25
693,900556,0-30,3017,PARTIAL,140713.7,2026-07-10
694,900556,0-30,3017,PENDING,0.0,2026-07-25
695,900573,0-30,3013,RECOVERED,227226.69,2026-07-25
696,900574,30-60,3074,RECOVERED,72517.16,2026-07-25
697,900580,0-30,3050,PARTIAL,491.21,2026-01-10
698,900580,0-30,3050,PENDING,0.0,2026-02-03
699,900580,0-30,3050,PENDING,0.0,2026-02-28
700,900580,0-30,3050,PENDING,0.0,2026-03-24
701,900580,0-30,3050,PENDING,0.0,2026-04-18
702,900580,0-30,3050,PENDING,0.0,2026-05-12
703,900580,30-60,3050,PENDING,0.0,2026-06-06
704,900580,60-90,3050,PENDING,0.0,2026-06-30
705,900580,90+,3050,PENDING,0.0,2026-07-25
706,900586,0-30,3005,PARTIAL,174479.94,2026-05-02
707,900586,0-30,3005,PARTIAL,172023.63,2026-05-23
708,900586,30-60,3005,PARTIAL,167588.65,2026-06-13
709,900586,60-90,3005,PENDING,0.0,2026-07-04
710,900586,90+,3005,WRITE_OFF,1145.07,2026-07-25
711,900587,0-30,3011,PENDING,0.0,2026-06-11
712,900587,0-30,3011,PENDING,0.0,2026-06-22
713,900587,0-30,3011,PARTIAL,145819.69,2026-07-03
714,900587,0-30,3011,PENDING,0.0,2026-07-14
715,900587,30-60,3011,PARTIAL,123455.31,2026-07-25
716,900588,0-30,3030,PENDING,0.0,2026-06-30
717,900588,30-60,3030,PARTIAL,65582.96,2026-07-25
718,900593,30-60,3049,PENDING,0.0,2026-07-25
719,900595,0-30,3045,PENDING,0.0,2025-11-14
720,900595,0-30,3045,PARTIAL,2428.34,2025-12-05
721,900595,0-30,3045,PENDING,0.0,2025-12-26
722,900595,0-30,3045,PENDING,0.0,2026-01-16
723,900595,0-30,3045,PARTIAL,2939.88,2026-02-06
724,900595,0-30,3045,PENDING,0.0,2026-02-27
725,900595,0-30,3045,PENDING,0.0,2026-03-20
726,900595,0-30,3045,PENDING,0.0,2026-04-10
727,900595,0-30,3045,PENDING,0.0,2026-05-01
728,900595,0-30,3045,PENDING,0.0,2026-05-22
729,900595,30-60,3045,PENDING,0.0,2026-06-12
730,900595,60-90,3045,PENDING,0.0,2026-07-03
731,900595,90+,3045,WRITE_OFF,6614.6,2026-07-25
732,900597,0-30,3049,PENDING,0.0,2026-01-22
733,900597,0-30,3049,PENDING,0.0,2026-02-17
734,900597,0-30,3049,PENDING,0.0,2026-03-15
735,900597,0-30,3049,PENDING,0.0,2026-04-11
736,900597,0-30,3049,PENDING,0.0,2026-05-07
737,900597,30-60,3049,PENDING,0.0,2026-06-02
738,900597,60-90,3049,PENDING,0.0,2026-06-28
739,900597,90+,3049,PENDING,0.0,2026-07-25
740,900598,60-90,3027,PARTIAL,44638.01,2026-07-25
741,900599,0-30,3025,PENDING,0.0,2026-07-25
742,900604,0-30,3031,PARTIAL,1290.81,2026-07-25
743,900605,30-60,3006,PENDING,0.0,2026-05-22
744,900605,60-90,3006,PARTIAL,29345.03,2026-06-23
745,900605,90+,3006,PARTIAL,148993.97,2026-07-25
746,900606,0-30,3041,PENDING,0.0,2025-09-01
747,900606,0-30,3041,PENDING,0.0,2025-09-28
748,900606,0-30,3041,PARTIAL,304734.65,2025-10-25
749,900606,0-30,3041,PENDING,0.0,2025-11-21
750,900606,0-30,3041,PENDING,0.0,2025-12-19
751,900606,0-30,3041,PARTIAL,141535.16,2026-01-15
752,900606,0-30,3041,PENDING,0.0,2026-02-11
753,900606,0-30,3041,PARTIAL,889421.12,2026-03-10
754,900606,0-30,3041,PENDING,0.0,2026-04-07
755,900606,0-30,3041,PENDING,0.0,2026-05-04
756,900606,30-60,3041,PENDING,0.0,2026-05-31
757,900606,60-90,3041,PENDING,0.0,2026-06-27
758,900606,90+,3041,WRITE_OFF,126791.47,2026-07-25
759,900608,0-30,3073,PENDING,0.0,2026-06-16
760,900608,0-30,3073,PARTIAL,3706.32,2026-06-29
761,900608,0-30,3073,PARTIAL,654.67,2026-07-12
762,900608,30-60,3073,PARTIAL,2840.63,2026-07-25
763,900610,0-30,3055,PENDING,0.0,2026-04-27
764,900610,0-30,3055,PENDING,0.0,2026-05-19
765,900610,30-60,3055,PARTIAL,8692.65,2026-06-10
766,900610,60-90,3055,PARTIAL,11941.36,2026-07-02
767,900610,90+,3055,PARTIAL,13621.18,2026-07-25
768,900612,0-30,3074,PARTIAL,554.46,2026-07-25
769,900617,0-30,3026,PENDING,0.0,2025-11-03
770,900617,0-30,3026,PENDING,0.0,2025-12-17
771,900617,0-30,3026,PENDING,0.0,2026-01-30
772,900617,0-30,3026,PENDING,0.0,2026-03-15
773,900617,30-60,3026,PENDING,0.0,2026-04-28
774,900617,60-90,3026,PENDING,0.0,2026-06-11
775,900617,90+,3026,PENDING,0.0,2026-07-25
776,900618,0-30,3015,PARTIAL,104705.09,2026-01-04
777,900618,0-30,3015,PARTIAL,85752.34,2026-01-29
778,900618,0-30,3015,PENDING,0.0,2026-02-23
779,900618,0-30,3015,PARTIAL,29229.76,2026-03-20
780,900618,0-30,3015,PARTIAL,64825.25,2026-04-15
781,900618,0-30,3015,PARTIAL,39160.72,2026-05-10
782,900618,30-60,3015,PENDING,0.0,2026-06-04
783,900618,60-90,3015,PENDING,0.0,2026-06-29
784,900618,90+,3015,PENDING,0.0,2026-07-25
785,900621,0-30,3023,PENDING,0.0,2025-10-30
786,900621,0-30,3023,PENDING,0.0,2025-12-02
787,900621,0-30,3023,PENDING,0.0,2026-01-05
788,900621,0-30,3023,PARTIAL,81657.43,2026-02-07
789,900621,0-30,3023,PENDING,0.0,2026-03-13
790,900621,0-30,3023,PARTIAL,112719.0,2026-04-15
791,900621,30-60,3023,PENDING,0.0,2026-05-19
792,900621,60-90,3023,PENDING,0.0,2026-06-21
793,900621,90+,3023,PENDING,0.0,2026-07-25
794,900624,0-30,3009,PARTIAL,35587.99,2026-07-25
795,900630,0-30,3015,PENDING,0.0,2025-11-02
796,900630,0-30,3015,PENDING,0.0,2025-11-26
797,900630,0-30,3015,PARTIAL,35691.32,2025-12-20
798,900630,0-30,3015,PENDING,0.0,2026-01-13
799,900630,0-30,3015,PENDING,0.0,2026-02-06
800,900630,0-30,3015,PENDING,0.0,2026-03-02
801,900630,0-30,3015,PENDING,0.0,2026-03-26
802,900630,0-30,3015,PENDING,0.0,2026-04-19
803,900630,0-30,3015,PENDING,0.0,2026-05-13
804,900630,30-60,3015,PENDING,0.0,2026-06-06
805,900630,60-90,3015,PENDING,0.0,2026-06-30
806,900630,90+,3015,WRITE_OFF,5065.01,2026-07-25
807,900632,0-30,3018,PARTIAL,44223.44,2025-09-25
808,900632,0-30,3018,PENDING,0.0,2025-10-29
809,900632,0-30,3018,PARTIAL,144637.33,2025-12-01
810,900632,0-30,3018,PENDING,0.0,2026-01-04
811,900632,0-30,3018,PENDING,0.0,2026-02-07
812,900632,0-30,3018,PENDING,0.0,2026-03-12
813,900632,0-30,3018,PENDING,0.0,2026-04-15
814,900632,30-60,3018,PARTIAL,58967.14,2026-05-18
815,900632,60-90,3018,PENDING,0.0,2026-06-21
816,900632,90+,3018,PARTIAL,99548.01,2026-07-25
817,900633,0-30,3036,PARTIAL,527380.5,2026-02-03
818,900633,0-30,3036,PENDING,0.0,2026-03-18
819,900633,30-60,3036,PARTIAL,189192.82,2026-04-30
820,900633,60-90,3036,PENDING,0.0,2026-06-12
821,900633,90+,3036,PENDING,0.0,2026-07-25
822,900635,0-30,3073,PENDING,0.0,2026-02-03
823,900635,0-30,3073,PARTIAL,215812.3,2026-02-28
824,900635,0-30,3073,PARTIAL,236997.62,2026-03-24
825,900635,0-30,3073,PARTIAL,143730.66,2026-04-18
826,900635,0-30,3073,PENDING,0.0,2026-05-12
827,900635,30-60,3073,PENDING,0.0,2026-06-06
828,900635,60-90,3073,PENDING,0.0,2026-06-30
829,900635,90+,3073,PENDING,0.0,2026-07-25
830,900636,0-30,3070,PARTIAL,22074.9,2026-07-02
831,900636,0-30,3070,PENDING,0.0,2026-07-13
832,900636,30-60,3070,PENDING,0.0,2026-07-25
833,900646,0-30,3039,PARTIAL,4986.34,2026-06-19
834,900646,0-30,3039,PENDING,0.0,2026-07-01
835,900646,0-30,3039,PARTIAL,5967.17,2026-07-13
836,900646,30-60,3039,PENDING,0.0,2026-07-25
837,900648,0-30,3006,PENDING,0.0,2026-04-17
838,900648,0-30,3006,PARTIAL,108273.9,2026-05-12
839,900648,30-60,3006,PENDING,0.0,2026-06-05
840,900648,60-90,3006,PENDING,0.0,2026-06-30
841,900648,90+,3006,WRITE_OFF,37619.41,2026-07-25
842,900649,0-30,3037,PENDING,0.0,2025-08-09
843,900649,0-30,3037,PENDING,0.0,2025-08-24
844,900649,0-30,3037,PARTIAL,69949.93,2025-09-08
845,900649,0-30,3037,PARTIAL,14658.14,2025-09-23
846,900649,0-30,3037,PENDING,0.0,2025-10-09
847,900649,0-30,3037,PENDING,0.0,2025-10-24
848,900649,0-30,3037,PENDING,0.0,2025-11-08
849,900649,0-30,3037,PENDING,0.0,2025-11-23
850,900649,0-30,3037,PARTIAL,65513.37,2025-12-08
851,900649,0-30,3037,PENDING,0.0,2025-12-24
852,900649,0-30,3037,PENDING,0.0,2026-01-08
853,900649,0-30,3037,PENDING,0.0,2026-01-23
854,900649,0-30,3037,PENDING,0.0,2026-02-07
855,900649,0-30,3037,PENDING,0.0,2026-02-22
856,900649,0-30,3037,PARTIAL,47213.33,2026-03-10
857,900649,0-30,3037,PENDING,0.0,2026-03-25
858,900649,0-30,3037,PARTIAL,24951.25,2026-04-09
859,900649,0-30,3037,PENDING,0.0,2026-04-24
860,900649,0-30,3037,PENDING,0.0,2026-05-09
861,900649,0-30,3037,PENDING,0.0,2026-05-25
862,900649,0-30,3037,PARTIAL,20061.08,2026-06-09
863,900649,30-60,3037,PENDING,0.0,2026-06-24
864,900649,60-90,3037,PARTIAL,26267.29,2026-07-09
865,900649,90+,3037,PARTIAL,60510.04,2026-07-25
866,900652,0-30,3040,PENDING,0.0,2026-06-30
867,900652,0-30,3040,PENDING,0.0,2026-07-08
868,900652,0-30,3040,PENDING,0.0,2026-07-16
869,900652,30-60,3040,PENDING,0.0,2026-07-25
870,900653,0-30,3025,PENDING,0.0,2026-07-14
871,900653,0-30,3025,PENDING,0.0,2026-07-25
872,900656,60-90,3067,PARTIAL,5004.61,2026-06-09
873,900656,90+,3067,PARTIAL,10739.35,2026-07-25
874,900665,0-30,3038,PENDING,0.0,2026-06-18
875,900665,0-30,3038,PENDING,0.0,2026-07-06
876,900665,30-60,3038,PENDING,0.0,2026-07-25
877,900672,0-30,3007,PENDING,0.0,2026-05-25
878,900672,0-30,3007,PENDING,0.0,2026-06-09
879,900672,0-30,3007,PARTIAL,753.7,2026-06-24
880,900672,30-60,3007,PENDING,0.0,2026-07-09
881,900672,60-90,3007,WRITE_OFF,710.05,2026-07-25
882,900676,0-30,3048,PENDING,0.0,2026-01-27
883,900676,0-30,3048,PARTIAL,160303.53,2026-02-18
884,900676,0-30,3048,PENDING,0.0,2026-03-13
885,900676,0-30,3048,PENDING,0.0,2026-04-04
886,900676,0-30,3048,PARTIAL,189477.42,2026-04-26
887,900676,0-30,3048,PENDING,0.0,2026-05-19
888,900676,30-60,3048,PENDING,0.0,2026-06-10
889,900676,60-90,3048,PENDING,0.0,2026-07-02
890,900676,90+,3048,PARTIAL,18208.67,2026-07-25
891,900677,0-30,3031,PARTIAL,95508.76,2025-08-20
892,900677,0-30,3031,PENDING,0.0,2025-09-15
893,900677,0-30,3031,PENDING,0.0,2025-10-11
894,900677,0-30,3031,PARTIAL,57381.04,2025-11-06
895,900677,0-30,3031,PENDING,0.0,2025-12-02
896,900677,0-30,3031,PARTIAL,111345.48,2025-12-28
897,900677,0-30,3031,PENDING,0.0,2026-01-23
898,900677,0-30,3031,PENDING,0.0,2026-02-18
899,900677,0-30,3031,PENDING,0.0,2026-03-16
900,900677,0-30,3031,PENDING,0.0,2026-04-11
901,900677,0-30,3031,PARTIAL,42642.47,2026-05-07
902,900677,30-60,3031,PARTIAL,19255.84,2026-06-02
903,900677,60-90,3031,PENDING,0.0,2026-06-28
904,900677,90+,3031,PENDING,0.0,2026-07-25
905,900679,0-30,3010,PENDING,0.0,2025-11-09
906,900679,0-30,3010,PARTIAL,258490.9,2025-12-08
907,900679,0-30,3010,PENDING,0.0,2026-01-05
908,900679,0-30,3010,PARTIAL,344091.36,2026-02-03
909,900679,0-30,3010,PENDING,0.0,2026-03-04
910,900679,0-30,3010,PENDING,0.0,2026-04-01
911,900679,0-30,3010,PENDING,0.0,2026-04-30
912,900679,30-60,3010,PENDING,0.0,2026-05-28
913,900679,60-90,3010,PENDING,0.0,2026-06-26
914,900679,90+,3010,PARTIAL,287386.84,2026-07-25
915,900684,0-30,3033,PARTIAL,13467.54,2026-05-09
916,900684,30-60,3033,PENDING,0.0,2026-06-04
917,900684,60-90,3033,PENDING,0.0,2026-06-29
918,900684,90+,3033,PENDING,0.0,2026-07-25
919,900685,0-30,3046,PENDING,0.0,2026-06-24
920,900685,0-30,3046,PARTIAL,12651.3,2026-07-04
921,900685,0-30,3046,PARTIAL,23323.52,2026-07-14
922,900685,30-60,3046,PARTIAL,25251.89,2026-07-25
923,900686,0-30,3007,PARTIAL,562.26,2025-11-03
924,900686,0-30,3007,PENDING,0.0,2025-11-27
925,900686,0-30,3007,PENDING,0.0,2025-12-21
926,900686,0-30,3007,PENDING,0.0,2026-01-14
927,900686,0-30,3007,PARTIAL,2899.84,2026-02-07
928,900686,0-30,3007,PENDING,0.0,2026-03-03
929,900686,0-30,3007,PENDING,0.0,2026-03-27
930,900686,0-30,3007,PENDING,0.0,2026-04-20
931,900686,0-30,3007,PARTIAL,1363.73,2026-05-14
932,900686,30-60,3007,PARTIAL,3917.38,2026-06-07
933,900686,60-90,3007,PARTIAL,3095.22,2026-07-01
934,900686,90+,3007,PENDING,0.0,2026-07-25
935,900687,0-30,3067,PENDING,0.0,2026-01-30
936,900687,0-30,3067,PENDING,0.0,2026-02-21
937,900687,0-30,3067,PENDING,0.0,2026-03-15
938,900687,0-30,3067,PENDING,0.0,2026-04-06
939,900687,0-30,3067,PENDING,0.0,2026-04-28
940,900687,0-30,3067,PENDING,0.0,2026-05-20
941,900687,30-60,3067,PENDING,0.0,2026-06-11
942,900687,60-90,3067,PENDING,0.0,2026-07-03
943,900687,90+,3067,PENDING,0.0,2026-07-25
944,900701,0-30,3069,PENDING,0.0,2025-09-29
945,900701,0-30,3069,PENDING,0.0,2025-10-22
946,900701,0-30,3069,PENDING,0.0,2025-11-14
947,900701,0-30,3069,PARTIAL,15607.29,2025-12-07
948,900701,0-30,3069,PENDING,0.0,2025-12-30
949,900701,0-30,3069,PENDING,0.0,2026-01-22
950,900701,0-30,3069,PARTIAL,9806.93,2026-02-14
951,900701,0-30,3069,PARTIAL,15599.89,2026-03-09
952,900701,0-30,3069,PARTIAL,7555.87,2026-04-01
953,900701,0-30,3069,PENDING,0.0,2026-04-24
954,900701,0-30,3069,PENDING,0.0,2026-05-17
955,900701,30-60,3069,PENDING,0.0,2026-06-09
956,900701,60-90,3069,PENDING,0.0,2026-07-02
957,900701,90+,3069,PENDING,0.0,2026-07-25
